Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20120802X62858,Accident,CEN12CA510,2012-08-01,"Oshkosh, WI",United States,043594N,0883324W,OSH,Wittman Regioanl Airport,Non-Fatal,Substantial,Airplane,N462TR,CESSNA,172S,No,1.0,Reciprocating,091,Unknown,Instructional,Fox Valley Technical College,0.0,0.0,0.0,2.0,VMC,Unknown,"The flight instructors loss of directional control during landing, which resulted in a collision with a runway light.",25-09-2020
20120802X73840,Accident,CEN12LA513,2012-08-01,"La Salle, CO",United States,402019N,0104404W,NONE,Low Level Strip,Non-Fatal,Substantial,Airplane,N9822,GRUMMAN ACFT ENG COR,G-164A,No,1.0,Reciprocating,137,Unknown,Aerial Application,LOW LEVEL DUSTING CO INC,0.0,1.0,0.0,0.0,VMC,Unknown,The loss of engine power due to the detached distributor rotor.,25-09-2020
20120802X90114,Accident,CEN12LA500,2012-08-01,"Newellton, LA",United States,032345N,0911515W,LS83,Kifer Airport,Non-Fatal,Substantial,Airplane,N5128U,AIR TRACTOR INC,AT-502B,No,1.0,Turbo Prop,137,Unknown,Aerial Application,Delta Dusters LLC,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's inadequate takeoff planning and his use of an improper flap setting, which resulted in a runway excursion and collision with terrain during takeoff.",25-09-2020
20120802X92317,Accident,CEN12LA501,2012-08-01,"Holly Lake Ranch, TX",United States,324151N,0951228W,16TE,Holly Lake Ranch Airport,Non-Fatal,Substantial,Airplane,N4684D,BEECH,H35,No,1.0,Reciprocating,091,Unknown,Business,Unknown,0.0,0.0,1.0,0.0,VMC,Unknown,"The incomplete maintenance performed by maintenance personnel, which resulted in a total loss of engine power.",25-09-2020
20120806X62013,Accident,CEN12LA522,2012-08-01,"Peyton, CO",United States,385645N,1043412W,FLY,Meadow Lake Airport,Non-Fatal,Substantial,Airplane,N7808Z,PIPER,PA18,No,1.0,Reciprocating,091,Unknown,Personal,High Flights Soaring Club Inc,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain airplane control during taxi in gusting wind conditions.,25-09-2020
20120802X31102,Accident,WPR12FA339,2012-08-02,"Truckee, CA",United States,039190N,0120832W,KTRK,Truckee-Tahoe Airport,Fatal,Substantial,Airplane,N8218P,PIPER,PA-24-250,No,1.0,Reciprocating,091,Unknown,Personal,UNGAR JAMES R,1.0,0.0,0.0,0.0,VMC,Unknown,"The pilots failure to maintain control of the airplane during initial climb. Contributing to the accident was the pilots impairment by prescription pain medication. ",25-09-2020
20120802X43816,Accident,ERA12CA495,2012-08-02,"Alexander, NY",United States,425537N,0781158W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N6802L,PIPER,PA-25-260,No,1.0,Reciprocating,137,Unknown,Aerial Application,Louis C Christie,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's inadequate visual lookout and failure to maintain altitude during aerial application, which resulted in controlled flight into terrain.",25-09-2020
20120802X55528,Accident,WPR12CA340,2012-08-02,"McKinleyville, CA",United States,405710N,0124536W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N3442Z,PIPER,PA-22-160,No,1.0,Reciprocating,091,Unknown,Personal,Aaron M. Andrus,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilot's improper fuel management, which resulted in a loss of engine power due to fuel starvation. Contributing to the accident were the pilots lack of experience in the accident airplane make and model and his lack of knowledge regarding the fuel system.",25-09-2020
20120802X85728,Accident,ANC12FA083,2012-08-02,"Hoonah, AK",United States,581533N,0135711W,Unknown,Unknown,Fatal,Destroyed,Airplane,N8200M,PIPER,PA-32-301,No,1.0,Reciprocating,135,NSCH,Unknown,AIR EXCURSIONS LLC,1.0,0.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain clearance from trees and terrain while in cruise flight in marginal visual meteorological conditions.,25-09-2020
20120802X92351,Accident,WPR12CA342,2012-08-02,"McNeal, AZ",United States,313816N,1093159W,2AZ9,Tribal Air,Non-Fatal,Substantial,Airplane,N2364P,PIPER,PA18,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,1.0,1.0,0.0,VMC,Unknown,"The pilot's in-flight decision to fly at low level into an unfamiliar canyon, which resulted in an off-airport landing when the airplane's climb capability was exceeded. Contributing to the accident was the airplanes decreased performance due to the high density altitude.",25-09-2020
20120803X33308,Accident,CEN12LA515,2012-08-02,"Houston, TX",United States,294947N,0953934W,IWS,West Houston Airport,Non-Fatal,Substantial,Airplane,N3644A,BEECH,E-55,No,2.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"A damaged ignition harness, which resulted in a partial loss of engine power.",25-09-2020
20120803X60538,Accident,CEN12LA516,2012-08-02,"Grand Forks, ND",United States,475650N,0971025W,GFK,Grand Forks International,Non-Fatal,Substantial,Airplane,N586ND,PIPER,PA-44-180,No,2.0,Reciprocating,091,Unknown,Instructional,UNIVERSITY OF NORTH DAKOTA,0.0,0.0,0.0,2.0,VMC,Unknown,"The loss of directional control during landing roll, which resulted in a runway excursion. The reason for the loss of directional control could not be determined because postaccident examination did not reveal any malfunctions or anomalies that would have precluded normal operation.",25-09-2020
20120813X23808,Accident,WPR12CA353,2012-08-02,"Joseph, OR",United States,452134N,1171513W,KJSY,Joseph State Airport,Non-Fatal,Substantial,Airplane,N5418B,CESSNA,182,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots excessive use of brakes during the landing roll in a gusting crosswind, which resulted in a noseover.",25-09-2020
20120803X25708,Accident,CEN12LA514,2012-08-03,"Holcomb, KS",United States,375910N,1005921W,PVT,Private airstrip,Non-Fatal,Substantial,Airplane,N2008S,WEATHERLY AVIATION CO INC,620B,No,1.0,Reciprocating,137,Unknown,Aerial Application,FARMERS AVIATION INC,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilot's failure to use carburetor heat while operating in conditions conducive to carburetor icing, which resulted in a partial loss of engine power shortly after takeoff.",25-09-2020
20120803X62302,Accident,WPR12CA343,2012-08-03,"White City, OR",United States,423220N,1225414W,OR96,Beagle Sky Ranch,Non-Fatal,Substantial,Airplane,N9626D,PIPER,PA-22-160,No,1.0,Reciprocating,091,Unknown,Instructional,Newton Grace M,0.0,1.0,0.0,0.0,VMC,Unknown,The student pilot's attempt to keep the airplane airborne and continue the takeoff after the airplane bounced off the turf runway prematurely during the takeoff roll.,25-09-2020
20120806X51434,Accident,ERA12CA496,2012-08-03,"Culpeper, VA",United States,383119N,0775120W,CJR,Culpeper Regional Airport,Non-Fatal,Substantial,Airplane,N6276Z,CESSNA,172S,No,1.0,Reciprocating,091,Unknown,Personal,"Aviation Adventures, LLC",0.0,1.0,0.0,0.0,VMC,Unknown,The pilots failure to maintain directional control during an attempted takeoff.,25-09-2020
20120807X45843,Accident,CEN12CA526,2012-08-03,"Leesville, LA",United States,031106N,0932033W,L39,Leesville Airport,Non-Fatal,Substantial,Airplane,N989BT,CESSNA,172R,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,1.0,0.0,0.0,VMC,Unknown,"The student pilot's failure to properly re-configure the airplane for a go-around, which resulted in a runway excursion when he decided to land on the remaining runway.",25-09-2020
20120804X25204,Accident,CEN12FA517,2012-08-04,"Imperial, NE",United States,403034N,1013749W,Unknown,Unknown,Fatal,Substantial,Airplane,N36286,BELLANCA,7GCBC,No,1.0,Reciprocating,091,Unknown,Business,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,"The pilots failure to maintain adequate clearance from rising terrain while flying toward the rising sun, which interfered with his ability to see the terrain.",25-09-2020
20120806X05721,Accident,CEN12FA520,2012-08-04,"Fate, TX",United States,032550N,0096230W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N2552C,PIPER,PA-38-112,No,1.0,Reciprocating,091,Unknown,Personal,MASON JAMES F,0.0,0.0,0.0,1.0,VMC,Unknown,A total loss of engine power for reasons that could not be determined because postaccident examinations did not reveal any anomalies that would have precluded normal operation.,25-09-2020
20120822X95632,Accident,CEN12FA561,2012-08-04,"San Saba, TX",United States,031144N,0098431W,81R,San Saba County Muni Airport,Non-Fatal,Substantial,Airplane,N603JS,SAVAGE AIR LLC,EPIC LT,Yes,1.0,Turbo Prop,091,Unknown,Personal,SAVAGE AIR LLC,0.0,0.0,0.0,4.0,VMC,Unknown,"The improper installation of flexible fuel lines, which resulted in a partial collapse of the inner wall of the fuel lines and a subsequent a loss of engine power due to fuel starvation.",25-09-2020
20120807X32623,Accident,ERA12LA498,2012-08-05,"Hilton Head, SC",United States,032120N,0080360W,Unknown,Unknown,Non-Fatal,Unknown,Airplane,N134HQ,EMBRAER S.A.,ERJ 170-200 LR,No,2.0,Turbo Fan,121,SCHD,Unknown,"REPUBLIC AIRLINES, INC.",0.0,0.0,1.0,75.0,IMC,Unknown,The passengers failure to adhere to flight and cabin crewmembers instructions to remain seated in anticipation of adverse weather and turbulence along the airplanes flight path.,25-09-2020
20120806X45840,Accident,CEN12FA521,2012-08-06,"Lakin, KS",United States,037594N,1011936W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N365SM,AYRES CORPORATION,S2R-T34,No,1.0,Turbo Prop,137,Unknown,Aerial Application,TRI-ROTOR SPRAY & CHEMICAL,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain clearance from the corn during an aerial application flight.,25-09-2020
20120806X94944,Accident,WPR12CA346,2012-08-06,"Chula Vista, CA",United States,323759N,1165335W,0CL3,John Nichol's Field Airport,Non-Fatal,Substantial,Airplane,N9727F,CESSNA,208,No,1.0,Turbo Prop,091,Unknown,Skydiving,TACTICAL AIR OPERATIONS INC,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to arrest the aircraft's sink rate on short final, which resulted in a hard landing.",25-09-2020
20120814X34421,Accident,ERA12LA507,2012-08-06,"Clifford, PA",United States,413711N,0753528W,3PN1,Ashlawn Airport,Non-Fatal,Substantial,Airplane,N83826,AERONCA,7AC,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,Partial loss of engine power for reasons that could not be determined because postaccident examination did not reveal any anomalies that would have precluded normal operation.,25-09-2020
20120807X31724,Accident,CEN12LA524,2012-08-07,"Carthage, TX",United States,321034N,0941755W,4F2,Panola County Arpt-Sharpe Fld,Non-Fatal,Substantial,Airplane,N17201,CESSNA,177B,No,1.0,Reciprocating,091,Unknown,Aerial Observation,Hawkeye Helicopter,0.0,0.0,0.0,1.0,VMC,Unknown,"The loss of engine power during a low-level aerial observation flight as the result of the wearing of the rocker arm tip due to a thin carburized case layer, which resulted in a forced landing.",25-09-2020
20120808X40017,Accident,CEN12LA529,2012-08-07,"Palo Pinto, TX",United States,324916N,0982843W,TA65,Sportsman's World Airport,Non-Fatal,Substantial,Airplane,N36103,PIPER,PA32RT,No,1.0,Reciprocating,091,Unknown,Personal,Individual,0.0,0.0,0.0,5.0,VMC,Unknown,The pilot's failure to maintain directional control and a proper pitch attitude and airspeed while performing a go-around.,25-09-2020
20120808X74640,Accident,CEN12LA530,2012-08-07,"Oshkosh, WI",United States,043596N,0883342W,KOSH,Wittman Regional Airport,Non-Fatal,Substantial,Airplane,N151TA,WILLIAMS JOHN,T-51 MUSTANG,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,1.0,0.0,VMC,Unknown,The separation of an engine cooling hose from the radiator.,25-09-2020
20120808X84127,Accident,ERA12CA499,2012-08-07,"Norridgewock, ME",United States,444233N,0695135W,KOWK,Central Main Airport of Norrid,Non-Fatal,Substantial,Airplane,N83129,AERONCA,7CCM,No,1.0,Reciprocating,091,Unknown,Instructional,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The student pilots failure to maintain directional control during the landing roll, which resulted in a runway excursion.",25-09-2020
20120809X23409,Accident,CEN12LA532,2012-08-07,"Evansville, IN",United States,038219N,0873151W,EVV,Evansville Regional,Non-Fatal,Substantial,Airplane,N34283,CESSNA,177B,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots loss of control due to an inaccurate attitude reference, which was caused by an impending (in process) failure of the bearing in the attitude indicator.",25-09-2020
20120809X63720,Accident,CEN12CA533,2012-08-07,"Newkirk, OK",United States,036570N,0096577W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N5596X,THRUSH AIRCRAFT INC,S-2R,No,1.0,Turbo Prop,137,Unknown,Aerial Application,BLUESTEM AERIAL SPRAYERS LLC,0.0,0.0,0.0,1.0,VMC,Unknown,The pilots failure to maintain clearance from power lines.,25-09-2020
20120813X74855,Accident,CEN12LA538,2012-08-07,"Galion, OH",United States,404512N,0834326W,GQQ,Galion Municipal Airport,Non-Fatal,Substantial,Airplane,N111LC,Cantlon,Starduster Too SA300,Yes,1.0,Reciprocating,091,Unknown,Personal,Pilot,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain directional control and a proper pitch attitude and airspeed while performing an aborted landing.,25-09-2020
20120815X54452,Accident,CEN12LA543,2012-08-07,"Westcliffe, CO",United States,038747N,1052738W,C08,Silver West,Non-Fatal,Substantial,Airplane,N71AJ,CROSS DAVID L,GLASAIR III,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,1.0,0.0,VMC,Unknown,"The loss of oil pressure due to the failure of an oil filter gasket, which resulted in a total loss of engine power.",25-09-2020
20120907X03500,Accident,CEN12CA613,2012-08-07,"Washington, MO",United States,383525N,0905928W,FYG,Washington Regional,Non-Fatal,Substantial,Airplane,N41HC,BEECH,A36,No,1.0,Reciprocating,091,Unknown,Personal,Clifton Land,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot raised the landing gear handle instead of the flap handle during a touch-and-go landing, resulting in the collapse of the nose landing gear while accelerating to takeoff.",25-09-2020
20120809X72239,Accident,WPR12LA348,2012-08-08,"Ronan, MT",United States,047341N,0011463W,7S0,Ronan Airport,Non-Fatal,Substantial,Airplane,N3AK,SANTANA,PA-18 REPLICA,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"A jammed tailwheel assembly, which resulted in the pilots inability to maintain directional control upon landing. ",25-09-2020
20120814X42848,Accident,CEN12CA542,2012-08-08,"Harvey, ND",United States,474137N,0995743W,Unknown,Private strip,Non-Fatal,Substantial,Airplane,N204AB,PIPER,PA-36-285,No,1.0,Reciprocating,137,Unknown,Aerial Application,TAYLOR AG SERVICES INC,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots decision to take off with the airplane over its maximum gross weight on a turf runway and with a tailwind, and his subsequent failure to maintain airplane control.",25-09-2020
20120809X15337,Accident,CEN12LA531,2012-08-09,"Poplar Grove, IL",United States,421922N,0885010W,C77,Poplar Grove Airport,Non-Fatal,Substantial,Airplane,N1328L,RISTINE,AVID MARK IV,Yes,1.0,Reciprocating,091,Unknown,Personal,Pilot,0.0,0.0,0.0,1.0,VMC,Unknown,The failure of the lower right side longeron tail-spring support area during landing due to excessive corrosion.,25-09-2020
20120814X94528,Accident,ERA12CA502,2012-08-09,"Lincoln, ME",United States,452143N,0068323W,LRG,Lincoln Regional,Non-Fatal,Substantial,Airplane,N9838M,MAULE,M-4C,No,1.0,Reciprocating,091,Unknown,Personal,TARDIFF RICHARD A,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's failure to maintain directional control during the landing roll.,25-09-2020
20120811X13221,Accident,DCA12CA122,2012-08-10,"Dulles, VA",United States,385651N,0077270W,IAD,Washington Dulles Internationa,Non-Fatal,Minor,Airplane,D-AIKE,AIRBUS,A330,No,2.0,Turbo Fan,129,SCHD,Unknown,Lufthansa,0.0,0.0,0.0,270.0,VMC,Unknown,the A330 flight crew's failure to maintain a safe clearance to the DHC-8 that was stopped in front of the gate.,13-09-2021
20120811X85646,Accident,WPR12CA350,2012-08-10,"Eastvale, CA",United States,335615N,1173415W,CNO,Chino Airport,Non-Fatal,Substantial,Airplane,N94185,CESSNA,152,No,1.0,Reciprocating,091,Unknown,Instructional,DuBois Aviation,0.0,0.0,0.0,2.0,VMC,Unknown,"The failure of both pilots to ensure that no water was present in the fuel, which resulted in a complete loss of engine power and a forced off-field landing.",25-09-2020
20120811X45234,Accident,CEN12FA534,2012-08-11,"Taylorville, IL",United States,393223N,0089188W,TAZ,Taylorville Municipal Airport,Fatal,Substantial,Airplane,N697Q,BEECH,G18 - S,No,2.0,Reciprocating,091,Unknown,Skydiving,"Barron Aviation Private Flight Services, LLC",1.0,0.0,0.0,12.0,VMC,Unknown,"The pilot's failure to maintain adequate airspeed and use the appropriate flaps setting during sport-parachuting operations, which resulted in an aerodynamic stall/spin and a subsequent loss of control. Contributing to the accident was the pilots failure to follow company guidance by allowing more than four passengers in the door area during exit, which shifted the airplanes center of gravity aft.",25-09-2020
20120811X63955,Accident,WPR12FA349,2012-08-11,"Santa Monica, CA",United States,034245N,1182555W,SMO,Santa Monica Airport,Fatal,Substantial,Airplane,N41KA,CESSNA,P210N,No,1.0,Reciprocating,091,Unknown,Personal,MCMILLAN M SEAN,1.0,0.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain altitude during a return to the airport following an unspecified emergency; the nature of the emergency could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation.,25-09-2020
